id,uuid,device_group_id,name,unique_id,type,setting,is_active,created_at,updated_at,extra_attributes,tenant_id
571,74f0809d-d42f-4284-9eaa-205a9e956511,47,55900,55900,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""AF8DDC681706"", ""layer"": ""2"", ""uniqueid"": ""55900""}",56
572,b24626df-3782-4f31-8cbb-d3863a73d87c,47,18387,18387,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""A00CBCC5643A"", ""layer"": ""2"", ""uniqueid"": ""18387""}",56
573,d3349e75-b3ff-4997-92c6-43e55a913e4a,47,33296,33296,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""10500592E98B"", ""layer"": ""2"", ""uniqueid"": ""33296""}",56
574,e8e93acf-a6bd-4ad0-b490-06e591c03047,47,42447,42447,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""0392F35B9156"", ""layer"": ""1"", ""uniqueid"": ""42447""}",56
575,1acb70ca-727d-496e-93ba-7bd5aad92fb0,47,18911,18911,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""51C29170CD6C"", ""layer"": ""1"", ""uniqueid"": ""18911""}",56
576,d024e5a8-fd68-4bbc-93de-a351b554c7d5,47,39216,39216,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""5B2DB2FD89FA"", ""layer"": ""1"", ""uniqueid"": ""39216""}",56
577,a17fbe26-f6aa-498a-88a2-e0a2829bebf1,47,1870,1870,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""26DF23D980DE"", ""layer"": ""1"", ""uniqueid"": ""1870""}",56
578,be72531a-de40-420e-b352-c2562480260c,47,61646,61646,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""118A9F6A6AB1"", ""layer"": ""1"", ""uniqueid"": ""61646""}",56
579,81d1c8cc-f524-4f9f-8768-d7fc6200d1d9,47,51976,51976,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""7"", ""mac"": ""27DE7919B114"", ""layer"": ""2"", ""uniqueid"": ""51976""}",56
580,4529df09-e929-479c-a02f-a76a371f7c04,47,49553,49553,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""C8DA7D9B681D"", ""layer"": ""1"", ""uniqueid"": ""49553""}",56
581,68c08861-d4e8-4ba2-b8c2-d53be5e5bfb5,47,15129,15129,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""E5EE00391EBA"", ""layer"": ""1"", ""uniqueid"": ""15129""}",56
582,bfc4cf43-93ee-486c-9f1a-198d123956bb,47,61351,61351,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""62179DE3EE55"", ""layer"": ""1"", ""uniqueid"": ""61351""}",56
583,64102329-9e4e-44bb-9573-a0cc772ccb6f,47,45485,45485,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""5130F7937BF2"", ""layer"": ""1"", ""uniqueid"": ""45485""}",56
584,6a7d8b44-afa4-4f3c-8b0a-88b474be4cfa,47,40000,40000,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""C481A7B1F838"", ""layer"": ""1"", ""uniqueid"": ""40000""}",56
585,cf7010fc-50ff-4416-af3a-a5a96fd90da6,47,24291,24291,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""DA369DEBFC54"", ""layer"": ""1"", ""uniqueid"": ""24291""}",56
586,8c064107-3f13-4e06-864b-40c0beee83f1,47,16652,16652,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""AD7D761CCDDA"", ""layer"": ""1"", ""uniqueid"": ""16652""}",56
587,da7f28fb-7c4a-41ab-8481-1348dc067467,47,42390,42390,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""15A6179A075D"", ""layer"": ""1"", ""uniqueid"": ""42390""}",56
588,0fe0b43a-fe19-4695-a95e-fcee34ee654e,47,25767,25767,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""7B24DDC19983"", ""layer"": ""1"", ""uniqueid"": ""25767""}",56
589,fcdb9962-ced5-48e3-99c7-7c843e7c847a,47,5266,5266,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""B564EBADCFCE"", ""layer"": ""1"", ""uniqueid"": ""5266""}",56
590,2aaedba8-31c5-49b6-ba10-6d699860ef1c,47,38869,38869,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""FF628D2EA65B"", ""layer"": ""1"", ""uniqueid"": ""38869""}",56
591,c2f520e1-8f40-4e00-b8c6-68ed42e2dd3c,47,7338,7338,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""822D403CD3D4"", ""layer"": ""1"", ""uniqueid"": ""7338""}",56
592,29e36b15-e1ef-4660-be9f-ecd7fdae0eef,47,51142,51142,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""A1E8A3AFD978"", ""layer"": ""1"", ""uniqueid"": ""51142""}",56
593,642ea96d-e86c-41f0-a616-2ebf86882c53,47,40508,40508,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""72CA5774A5A7"", ""layer"": ""1"", ""uniqueid"": ""40508""}",56
594,ae96807e-c168-462d-bd53-fd8821c022af,47,31060,31060,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""B9499338F7B9"", ""layer"": ""1"", ""uniqueid"": ""31060""}",56
595,0abdd501-2cb6-4f20-91f4-fcb588ccbf8e,47,47606,47606,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""F436EE898971"", ""layer"": ""1"", ""uniqueid"": ""47606""}",56
596,f383e423-7240-422e-89c7-4281f78bb87a,47,59107,59107,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""426088267961"", ""layer"": ""1"", ""uniqueid"": ""59107""}",56
597,fd86d8a0-06dc-43a0-87cc-be15924ab570,47,52150,52150,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""29B1D7FB4764"", ""layer"": ""1"", ""uniqueid"": ""52150""}",56
598,cac4e7ed-8c03-4792-88e7-8e9060aa17eb,47,38213,38213,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""14"", ""mac"": ""B918FE47793E"", ""layer"": ""1"", ""uniqueid"": ""38213""}",56
599,44911e47-400b-4d20-88e4-e64a79d46bfc,47,38779,38779,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""46598482BB99"", ""layer"": ""2"", ""uniqueid"": ""38779""}",56
600,bd2c2843-f154-477b-8852-5e276a649845,47,30361,30361,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""5E078A40AFA1"", ""layer"": ""2"", ""uniqueid"": ""30361""}",56
601,52c16a2b-1e05-4e65-84e0-767ff1e83725,47,31028,31028,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""07C8370263F0"", ""layer"": ""2"", ""uniqueid"": ""31028""}",56
602,cf630f87-81d8-482f-a6fa-72a178411c11,47,26577,26577,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""ED874BE01177"", ""layer"": ""2"", ""uniqueid"": ""26577""}",56
603,423a7955-25a6-4482-af77-f512f59e809e,47,62772,62772,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""7AEF83C908DE"", ""layer"": ""2"", ""uniqueid"": ""62772""}",56
604,40e6321b-9e2c-4254-8430-f73f56403a31,47,41135,41135,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""B872BF2D99DE"", ""layer"": ""2"", ""uniqueid"": ""41135""}",56
605,accce523-0cc3-4ee5-8c53-74678b1791d2,47,24863,24863,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""377BFEEB1D42"", ""layer"": ""2"", ""uniqueid"": ""24863""}",56
606,5520a5e9-2281-4717-8602-215fd5bbdc68,47,29287,29287,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""73A41DAD6899"", ""layer"": ""2"", ""uniqueid"": ""29287""}",56
607,f90ddce0-44dc-492b-a1f3-c22efdd93789,47,61584,61584,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""628372FE427A"", ""layer"": ""2"", ""uniqueid"": ""61584""}",56
608,40560ed0-8460-4a00-9f9c-8d50b89ead3b,47,51632,51632,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""266523C86B02"", ""layer"": ""2"", ""uniqueid"": ""51632""}",56
609,3242e37f-5ad8-45a0-a323-529cdbc446c7,47,51714,51714,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""1785A18A3873"", ""layer"": ""2"", ""uniqueid"": ""51714""}",56
610,c62c03ec-e29f-4e01-992f-9546555e470d,47,59132,59132,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""2045CEE391DE"", ""layer"": ""2"", ""uniqueid"": ""59132""}",56
611,2f5fe410-06ab-45f4-b544-5028792ace6c,47,57798,57798,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""376F02199231"", ""layer"": ""2"", ""uniqueid"": ""57798""}",56
612,fdfce43e-e051-41b4-99d9-73c7dae6e19a,47,6253,6253,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""D2ACC924C112"", ""layer"": ""2"", ""uniqueid"": ""6253""}",56
613,b4995bbb-d396-4390-89d8-49ca6a44f21a,47,64096,64096,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""8EA70BC2EE6C"", ""layer"": ""2"", ""uniqueid"": ""64096""}",56
614,ef133c84-15c2-4d5b-ac11-273e37ce9ee0,47,30568,30568,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""FA828154D060"", ""layer"": ""2"", ""uniqueid"": ""30568""}",56
615,bcd1db91-e8f5-4ab4-a9ed-706fc432cd64,47,56880,56880,sda tag,[],1,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""5"", ""mac"": ""55309F192826"", ""layer"": ""2"", ""uniqueid"": ""56880""}",56
616,bcb0a3b8-4160-42fa-b003-8ad11c4122e6,47,19521,19521,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""BB6314B935D8"", ""layer"": ""2"", ""uniqueid"": ""19521""}",56
617,9d6fe7e4-4a6a-47de-8338-0c918f9620b7,47,51611,51611,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""A6C70DDDA36F"", ""layer"": ""2"", ""uniqueid"": ""51611""}",56
618,e3f4d90a-1ec8-413d-8ecb-a8cbb9dac02c,47,62269,62269,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""8A2B53EFDE76"", ""layer"": ""2"", ""uniqueid"": ""62269""}",56
619,d5e58838-66d5-442c-a882-ea5a76c5eeb9,47,18693,18693,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""C9633CB44298"", ""layer"": ""2"", ""uniqueid"": ""18693""}",56
620,c8c11e86-4a7a-466f-8b2e-5a1e95d87dbd,47,12900,12900,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""6B141E847F96"", ""layer"": ""2"", ""uniqueid"": ""12900""}",56
621,68cf1b93-67c9-41b9-8849-9878303ca1d1,47,11427,11427,sda tag,[],0,2021-03-25 17:18:32,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""88DED9A0796A"", ""layer"": ""2"", ""uniqueid"": ""11427""}",56
622,f5494363-0d12-4493-9fd7-c5ac665e15f7,47,17081,17081,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""B8A8C56B3BF9"", ""layer"": ""2"", ""uniqueid"": ""17081""}",56
623,826e6617-3ed8-4f57-8344-55b46f0f9fa5,47,8431,8431,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""3BBD9DC5B7B8"", ""layer"": ""2"", ""uniqueid"": ""8431""}",56
624,f1c3bd95-eb98-4cf1-b775-404a01f818bb,47,26198,26198,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""0D252D1E0D83"", ""layer"": ""1"", ""uniqueid"": ""26198""}",56
625,4caf0b23-348c-423e-94c3-4e8ec2aa6308,47,26487,26487,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""83AF7801A9EB"", ""layer"": ""1"", ""uniqueid"": ""26487""}",56
626,d9313be4-1438-40bc-bc42-96a7e79b2d4b,47,43818,43818,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""BCFF5D9715A6"", ""layer"": ""1"", ""uniqueid"": ""43818""}",56
627,40fdbe7c-5151-4c79-a509-c15f0bd14c57,47,7916,7916,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""10DF9F16C695"", ""layer"": ""1"", ""uniqueid"": ""7916""}",56
628,38f1f8fa-a792-4115-a6f2-a91026e456b0,47,28949,28949,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""02CA0B4A3B6E"", ""layer"": ""1"", ""uniqueid"": ""28949""}",56
629,177f57f1-d208-4444-a372-2e9615d00592,47,62225,62225,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""F0E6CC0E63EA"", ""layer"": ""1"", ""uniqueid"": ""62225""}",56
630,618c4a5c-a4e6-4bb4-bc07-7a714b7b3cd4,47,17076,17076,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""1F6A36303558"", ""layer"": ""1"", ""uniqueid"": ""17076""}",56
631,b5ef6d56-4c1f-4599-8697-7716926d4a67,47,42287,42287,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""F3AE0D054854"", ""layer"": ""1"", ""uniqueid"": ""42287""}",56
632,d75371da-ac87-455d-8f15-7dbb5ff37caa,47,41871,41871,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""9C306A0C96DF"", ""layer"": ""1"", ""uniqueid"": ""41871""}",56
633,d3a9eee8-46ec-4e72-9e63-c9d78602f66b,47,50700,50700,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""C6C1C4744E02"", ""layer"": ""1"", ""uniqueid"": ""50700""}",56
634,626e75dd-e0d3-4f19-b2fc-4b5e81f0fc3c,47,49916,49916,sda tag,[],1,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""4C3829871241"", ""layer"": ""1"", ""uniqueid"": ""49916""}",56
635,d0b9b795-b979-479c-8d8b-def023a0b030,47,12793,12793,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""BAE2669A6AC6"", ""layer"": ""1"", ""uniqueid"": ""12793""}",56
636,a27b41f2-55aa-4707-ad17-b015e4555381,47,9693,9693,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""08EF7FF91DDD"", ""layer"": ""1"", ""uniqueid"": ""9693""}",56
637,84b4d01d-70a0-4646-90fb-debd8c996f3f,47,32845,32845,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""D0D4A04A5957"", ""layer"": ""1"", ""uniqueid"": ""32845""}",56
638,0d7d5c71-7138-4949-a03c-9ffbd5902fca,47,4849,4849,sda tag,[],1,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""D1D04D9A28D8"", ""layer"": ""1"", ""uniqueid"": ""4849""}",56
639,19acc6e8-3281-471a-a61d-5d096b088a02,47,13956,13956,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""9077E6158AB9"", ""layer"": ""1"", ""uniqueid"": ""13956""}",56
640,b99e8979-990a-4f60-9bec-88457d0143d7,47,2920,2920,sda tag,[],1,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""8AF1A5EAB5C7"", ""layer"": ""1"", ""uniqueid"": ""2920""}",56
641,52f473d5-8e3c-4c14-b096-95069462e96a,47,35758,35758,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""5EABFE055412"", ""layer"": ""1"", ""uniqueid"": ""35758""}",56
642,56837929-e0f7-4c62-be9c-516bce979701,47,6635,6635,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""9D89EB3A4502"", ""layer"": ""1"", ""uniqueid"": ""6635""}",56
643,db9b7497-e8be-45a9-86a4-866c24770e94,47,51738,51738,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""D549B463687A"", ""layer"": ""1"", ""uniqueid"": ""51738""}",56
644,0f4774ef-0cd0-4294-84cf-44a8812f362f,47,31204,31204,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""DAC907C5B1D8"", ""layer"": ""1"", ""uniqueid"": ""31204""}",56
645,da53e3db-f8e3-4a55-89e5-39c5b03f6243,47,36673,36673,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""8E2AEAD1CC6E"", ""layer"": ""1"", ""uniqueid"": ""36673""}",56
646,611c0e5c-b0a7-43af-b549-28e4040fec7c,47,21782,21782,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""F17F30BA5D1D"", ""layer"": ""1"", ""uniqueid"": ""21782""}",56
647,1529da74-e638-4f46-9ed8-852f64f38ad8,47,51036,51036,sda tag,[],1,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""3723FE7545B9"", ""layer"": ""1"", ""uniqueid"": ""51036""}",56
648,948e685c-1f4e-4ad5-b998-272c7c224294,47,6485,6485,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""15"", ""mac"": ""8E2D00927C84"", ""layer"": ""1"", ""uniqueid"": ""6485""}",56
649,2df99131-c182-41fc-90cb-229a16ddce1b,47,45709,45709,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""176E80428A6E"", ""layer"": ""2"", ""uniqueid"": ""45709""}",56
650,1f4eee0b-1f1e-47ce-bae4-ac41eb34bb1d,47,20828,20828,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""CA335AFC4BA3"", ""layer"": ""2"", ""uniqueid"": ""20828""}",56
651,2d66abb1-d8c6-42d6-919c-043f2ce895cc,47,36357,36357,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""837CCBC0F30F"", ""layer"": ""2"", ""uniqueid"": ""36357""}",56
652,94066c5b-8813-48ea-b68e-6698503e70b2,47,17765,17765,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""9AD59F34906D"", ""layer"": ""2"", ""uniqueid"": ""17765""}",56
653,7e1140cb-dce3-4a68-a7d5-bf1f097b2b55,47,53903,53903,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""44EA6BE59778"", ""layer"": ""2"", ""uniqueid"": ""53903""}",56
654,67b937fe-0443-4618-994d-0be22e544fa5,47,37339,37339,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""668F774C2294"", ""layer"": ""2"", ""uniqueid"": ""37339""}",56
655,91bd01ad-bc42-4ea5-99d8-fb17b5528b83,47,61466,61466,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""FE81AC197D38"", ""layer"": ""2"", ""uniqueid"": ""61466""}",56
656,0d07d36f-81b0-40cb-90e7-cb4c2419ae84,47,48229,48229,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""2A2FD70E85D8"", ""layer"": ""2"", ""uniqueid"": ""48229""}",56
657,092c7165-3b4a-4250-9f37-8316a5ed6208,47,48486,48486,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""D79441ACB3EA"", ""layer"": ""2"", ""uniqueid"": ""48486""}",56
658,8b6ee367-2dc6-4264-81b2-c8b0a76ac1f0,47,6106,6106,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""7137ABCABD2B"", ""layer"": ""2"", ""uniqueid"": ""6106""}",56
659,55123453-bebb-48a3-81d9-f519b744313a,47,7637,7637,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""8E4440B30C25"", ""layer"": ""2"", ""uniqueid"": ""7637""}",56
660,244bb59e-1cba-497a-80af-4a4f0b483227,47,12453,12453,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""314ABB9A01BC"", ""layer"": ""2"", ""uniqueid"": ""12453""}",56
661,53b7bef1-5ba6-40eb-891b-760659c0d4f1,47,29937,29937,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""0FD093BF9EB2"", ""layer"": ""2"", ""uniqueid"": ""29937""}",56
662,a882aa23-cfa9-4141-9c6e-2b14b22d2d44,47,27850,27850,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""DC0AA904D02D"", ""layer"": ""2"", ""uniqueid"": ""27850""}",56
663,6b88b79d-daf4-4c75-8ea3-5b480565f3ae,47,55261,55261,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""256FEF2E9DD6"", ""layer"": ""2"", ""uniqueid"": ""55261""}",56
664,5ee167d0-3e61-4ea8-953b-ec6af22b6715,47,43016,43016,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""0324127AC937"", ""layer"": ""2"", ""uniqueid"": ""43016""}",56
665,34670cbe-6d81-4d6a-8163-121f1b463099,47,60380,60380,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""E8CBE1F2E0FB"", ""layer"": ""2"", ""uniqueid"": ""60380""}",56
666,85e32cae-32da-4349-a4cc-64b77d0b9150,47,32219,32219,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""1518FABFD30E"", ""layer"": ""2"", ""uniqueid"": ""32219""}",56
667,0090cc24-9133-44bc-b718-7f8d98a42623,47,59462,59462,sda tag,[],1,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""609E18C3815F"", ""layer"": ""2"", ""uniqueid"": ""59462""}",56
668,c2b3da1e-6f62-4e07-adf5-6226e6b5a97b,47,22428,22428,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""AD8807E6FF01"", ""layer"": ""2"", ""uniqueid"": ""22428""}",56
669,c77f35c7-3857-4db9-ae7d-8382a9dc50ba,47,2007,2007,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""B6D503CB1D3E"", ""layer"": ""2"", ""uniqueid"": ""2007""}",56
670,ec8c4abb-72c2-45ff-9fb2-74168eb20d15,47,36665,36665,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""999F94761FEA"", ""layer"": ""2"", ""uniqueid"": ""36665""}",56
671,1f7135f5-9919-419f-8d49-20705f4358a1,47,56026,56026,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""835361F0A628"", ""layer"": ""2"", ""uniqueid"": ""56026""}",56
672,e5e8ed8b-d68b-46ca-9c71-b5c5c9ca5a99,47,46111,46111,sda tag,[],1,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""0C7C3278CEFB"", ""layer"": ""2"", ""uniqueid"": ""46111""}",56
673,2c012ddf-2493-4c8b-ab1f-b84a8b424682,47,60687,60687,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""E0B64BA42924"", ""layer"": ""2"", ""uniqueid"": ""60687""}",56
674,9a52e9ad-abb2-4290-b14b-ad0acf7f83e3,47,2224,2224,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""2F08B899FD87"", ""layer"": ""1"", ""uniqueid"": ""2224""}",56
675,afed3ffa-6b9b-45bd-85fb-dd205d91ea33,47,9705,9705,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""2E4381DDD265"", ""layer"": ""1"", ""uniqueid"": ""9705""}",56
676,b000380a-e97a-4f7c-9597-2a45ad2cdd41,47,62155,62155,sda tag,[],0,2021-03-25 17:18:33,2021-04-29 12:02:58,"{""box"": ""16"", ""mac"": ""7481553454FE"", ""layer"": ""1"", ""uniqueid"": ""62155""}",56
