id,uuid,entity_id,device_id,is_active,created_at,updated_at,tenant_id
3451,ca3097a5-4518-4dd8-8470-67ade5374e65,1564,932,0,2021-04-01 15:14:49,2021-04-19 14:55:37,56
3452,969413ba-47a5-429d-b18b-34808bc8f2cf,1752,1222,0,2021-04-01 15:14:50,2021-04-19 15:09:15,56
3453,cdec4fa4-8911-489a-8de4-25484f7d8f99,1151,365,0,2021-04-01 15:14:55,2021-04-19 15:06:03,56
3454,b8fe37b6-df2d-45a8-ba40-036004ba7076,1008,377,0,2021-04-01 15:14:59,2021-04-18 02:34:23,56
3455,b7ed7d52-e056-48ad-8b1a-d121d7f14bdf,1638,1148,0,2021-04-01 15:15:03,2021-04-18 15:05:00,56
3456,5f562080-d7b8-40b1-846f-f9391324180b,998,756,0,2021-04-01 15:15:10,2021-04-19 14:54:40,56
3457,a521b848-cb4f-4234-83c5-b3d8c6d5cdb5,1925,1216,0,2021-04-01 15:15:12,2021-04-18 15:07:15,56
3458,6d17569b-e268-4b5d-a730-5cbc72d62647,1263,504,0,2021-04-01 15:15:25,2021-04-19 14:57:56,56
3459,9d88caff-7553-41c2-9603-37bb55b17df1,1266,640,0,2021-04-01 15:15:31,2021-04-19 15:27:44,56
3460,7f9baac0-1aea-425f-a7ce-fbabbbc79881,1596,391,0,2021-04-01 15:15:32,2021-04-19 14:50:18,56
3461,311a5af0-2521-4c4e-ab05-299a7ad50845,1718,626,0,2021-04-01 15:15:36,2021-04-19 16:36:10,56
3462,3b1289bf-65ed-480e-8470-b3a48c222d7c,1871,510,0,2021-04-01 15:15:45,2021-04-19 15:01:25,56
3463,a58d89c2-328c-4b51-95df-1daa1cdd18d1,1112,472,0,2021-04-01 15:15:56,2021-04-19 14:54:08,56
3464,e98bb499-62b3-4a1b-8a3c-d3116932aafb,1597,443,0,2021-04-01 15:16:02,2021-04-19 14:54:33,56
3465,30c8412a-eb66-437d-8fe6-dad12a8b48b1,1885,530,0,2021-04-01 15:16:10,2021-04-19 14:40:14,56
3466,9f3c9e0b-2a29-4844-b92b-526e8041b8c6,1585,1185,0,2021-04-01 15:16:17,2021-04-19 14:56:42,56
3467,82581acd-f97e-43fa-8f94-ee38752a8e81,1432,710,0,2021-04-01 15:16:17,2021-04-19 14:54:12,56
3468,ae38d679-312e-497a-a5ff-b276a481ac78,1452,362,0,2021-04-01 15:16:24,2021-04-19 15:09:14,56
3469,cdf1d0a6-7a56-4cd4-b15f-a12034cc9235,1950,786,0,2021-04-01 15:16:34,2021-04-18 04:38:50,56
3470,3c982a33-4176-4a5b-a185-0cdf5b8870a3,1657,1172,0,2021-04-01 15:16:38,2021-04-18 04:10:32,56
3471,8496e331-da2f-43fd-99dd-3284e9225fb0,1847,1191,0,2021-04-01 15:16:49,2021-04-19 22:04:17,56
3472,202ed5e7-d382-43d2-8cbb-3d2005487d7a,1952,523,0,2021-04-01 15:16:55,2021-04-19 14:39:46,56
3473,23307aee-7d20-41ca-bbba-39449d998df1,1114,769,0,2021-04-01 15:17:16,2021-04-18 02:33:24,56
3474,f1fa9ed3-ec19-4b80-9b3c-e779c68f250e,1162,766,0,2021-04-01 15:17:23,2021-04-19 15:03:14,56
3475,91edab72-d063-4d70-b473-55f00e379bd4,959,742,0,2021-04-01 15:17:30,2021-04-19 15:04:43,56
3476,e7acaf15-e87a-44ec-9ffb-56f72caf0b86,943,900,0,2021-04-01 15:17:35,2021-04-19 14:52:28,56
3477,aad2d502-bb2b-4ce2-8532-0cbccf2c79e5,1817,783,0,2021-04-01 15:17:44,2021-04-17 17:48:43,56
3478,576ca104-6de7-4d63-902e-d5a39d4f235a,1647,1373,0,2021-04-01 15:17:45,2021-04-19 15:04:18,56
3479,7f99b73d-2d89-4ed9-8ac5-5b3acf014a6c,1316,632,0,2021-04-01 15:17:50,2021-04-19 02:28:21,56
3480,ad9799af-d786-49c5-9656-caf90a29a307,1455,471,0,2021-04-01 15:17:58,2021-04-19 15:17:38,56
3481,5a374d57-4695-4766-a6ee-19c914adede7,1966,624,0,2021-04-01 15:18:01,2021-04-18 14:52:19,56
3482,9852594d-d7cc-4f37-bce4-8e072f48c66a,1517,936,0,2021-04-01 15:18:09,2021-04-19 15:23:59,56
3483,492cc4c1-31d2-47fc-be42-c1e4349d5e27,1420,1205,0,2021-04-01 15:18:20,2021-04-18 15:02:10,56
3484,916f9888-7c8f-4140-90f2-45daf22bea22,1164,939,0,2021-04-01 15:18:29,2021-04-19 15:07:46,56
3485,a259bd58-aba5-401d-80c9-9364d906fde0,815,699,0,2021-04-01 15:18:35,2021-04-19 14:59:08,56
3486,f392e80e-5cde-4fd7-a81d-3f4291afe8d7,1615,359,0,2021-04-01 15:18:47,2021-04-19 14:21:19,56
3487,c2fba3b1-6f46-43a6-a2ef-4b3dd5cc054d,989,777,0,2021-04-01 15:18:54,2021-04-19 15:23:53,56
3488,8d867583-fd4d-4011-9cb5-62b81773595e,1618,793,0,2021-04-01 15:19:04,2021-04-19 02:25:16,56
3489,d6b661a7-4b38-4dbf-b103-6c44ff4a917f,1595,944,0,2021-04-01 15:19:10,2021-04-18 02:48:25,56
3490,be43972f-3040-4930-9741-cfe690a894f7,1818,402,0,2021-04-01 15:19:21,2021-04-19 15:04:30,56
3491,81bc0080-a3d1-4a29-a831-3aa1a2479414,1234,1264,0,2021-04-01 15:19:26,2021-04-19 15:25:18,56
3492,576ca650-5f7b-4425-bf99-d52f2f674346,1819,867,0,2021-04-01 15:19:30,2021-04-19 15:19:43,56
3493,8479e4e6-cddb-4542-adb9-05964e7fa9a5,981,387,0,2021-04-01 15:19:38,2021-04-19 15:10:52,56
3494,242fc36e-9294-439f-8cce-2f7e848b0503,813,538,0,2021-04-01 15:19:45,2021-04-19 14:46:08,56
3495,bdfedf30-9c66-4069-b879-8c376b39ec84,1550,360,0,2021-04-01 15:19:49,2021-04-18 15:13:42,56
3496,20cb978d-68e5-4621-9c1f-42225cfcc567,1590,943,0,2021-04-01 15:20:00,2021-04-18 15:00:13,56
3497,3c9cc73f-35f1-485f-9dbd-325ad8628006,988,416,0,2021-04-01 15:20:11,2021-04-19 15:02:33,56
3498,0e3cad73-e7b0-427a-b2dd-b3b2d89639ea,776,1270,0,2021-04-01 15:20:22,2021-04-19 15:02:45,56
3499,73d1dbb7-d199-4045-a196-f15a76d8d3aa,1139,392,0,2021-04-01 15:20:23,2021-04-19 15:08:05,56
3500,a0d32efa-33c6-429c-a770-ce27fdd03fba,1141,659,0,2021-04-01 15:20:32,2021-04-19 14:54:56,56
3501,0ccb3304-f000-4172-b08d-7c8e5831cebe,1968,995,0,2021-04-01 15:20:42,2021-04-19 15:18:47,56
3502,5e8c19c8-46cc-4898-97f7-0f6205b62afc,1007,733,0,2021-04-01 15:20:49,2021-04-19 15:14:16,56
3503,5136ae47-ab00-4e4d-86b6-3c04c08538e4,877,1180,0,2021-04-01 15:20:50,2021-04-19 15:01:50,56
3504,e7dda565-22db-4273-a171-acf49ea336dd,1174,497,0,2021-04-01 15:20:57,2021-04-19 15:25:35,56
3505,20c39573-8b59-4071-889a-238036685ae3,1785,1001,0,2021-04-01 15:21:03,2021-04-19 14:50:18,56
3506,5054d850-40be-4f92-8969-c5e2784a86ae,1746,912,0,2021-04-01 15:21:15,2021-04-17 15:38:56,56
3507,a734db48-98e7-4e1f-97e3-68dd1e5a3d1a,1010,734,0,2021-04-01 15:21:38,2021-04-19 15:20:45,56
3508,20421bb5-537c-4c82-b606-dc10ab3d8941,1795,921,0,2021-04-01 15:21:49,2021-04-18 15:59:02,56
3509,4dc22e7e-7615-423e-873a-59df19600785,1410,732,0,2021-04-01 15:21:57,2021-04-19 15:08:57,56
3510,03022998-1631-4c54-8ade-6c4a7d415914,1450,600,0,2021-04-01 15:21:59,2021-04-19 14:49:50,56
3511,95b09346-7752-4284-86a4-4ab46c993127,1805,753,0,2021-04-01 15:22:04,2021-04-18 15:59:33,56
3512,eb0c8ad5-4482-4972-bead-989508caf5fb,1184,707,0,2021-04-01 15:22:11,2021-04-19 15:09:27,56
3513,63ee9376-d9f2-4248-b5f5-058e965a0e6b,1451,772,0,2021-04-01 15:22:21,2021-04-17 15:03:23,56
3514,656e7c4b-09aa-4e48-8577-f264bf2941e4,954,526,0,2021-04-01 15:22:25,2021-04-18 14:56:11,56
3515,e5fdc313-6486-4e3b-a9b6-17328473e68a,1583,776,0,2021-04-01 15:22:36,2021-04-19 17:24:16,56
3516,e75448ff-be50-4c7c-9f94-b244838b897b,1986,749,0,2021-04-01 15:22:45,2021-04-17 04:12:38,56
3517,da71f6fd-a676-40b9-b165-5b9287c65290,1959,357,0,2021-04-01 15:22:52,2021-04-19 15:20:39,56
3518,b15ba3ee-03c2-43b9-b9ad-730faf69897a,936,751,0,2021-04-01 15:23:03,2021-04-18 02:04:13,56
3519,9220da5e-fe6a-4468-87b5-e9a868466a66,1663,747,0,2021-04-01 15:23:19,2021-04-17 15:17:16,56
3520,3b190ee5-c20b-4472-beee-6b27766b9e5d,1132,879,0,2021-04-01 15:23:27,2021-04-19 15:00:36,56
3521,e6f3e578-e532-4f11-8519-bb341f477333,992,918,0,2021-04-01 15:23:36,2021-04-19 15:10:33,56
3522,aae05539-5ebf-46ed-b16e-9d3ba029fb06,1124,948,0,2021-04-01 15:23:48,2021-04-19 15:20:53,56
3523,32a698a7-9320-4427-b960-f1f7bc5881f6,1908,655,0,2021-04-01 15:23:54,2021-04-18 15:43:53,56
3524,927c2a08-da77-4210-b1ff-8316833145b1,1501,740,0,2021-04-01 15:24:26,2021-04-19 15:05:08,56
3525,65ac45d1-440d-4d01-9810-cd25f4917a11,1721,406,0,2021-04-01 15:24:37,2021-04-19 14:20:23,56
3526,174e8490-6858-43a4-8469-f6876bf7eec3,1156,856,0,2021-04-01 15:24:43,2021-04-19 15:01:57,56
3527,1bd5983d-9460-4eb7-a7cb-818bd5243d57,1179,1080,0,2021-04-01 15:24:56,2021-04-19 14:48:42,56
3528,d2332c85-3866-4bb1-8c1f-802344be2c7b,1625,1279,0,2021-04-01 15:24:57,2021-04-19 15:21:19,56
3529,cf37e97b-e4c2-4a04-847b-68cff0756a4f,1928,706,0,2021-04-01 15:25:02,2021-04-19 16:28:07,56
3530,6c8f82e6-3db1-4400-99fe-17a75c92ef5c,1923,597,0,2021-04-01 15:25:06,2021-04-18 14:54:16,56
3531,fa2b4001-74b4-4782-a05e-446b1c329ba2,1519,661,0,2021-04-01 15:25:07,2021-04-15 01:38:56,56
3532,511b499b-e75f-4edb-871f-6b912691cef8,1626,1181,0,2021-04-01 15:25:19,2021-04-18 02:54:59,56
3533,88d80245-b196-4c0e-9a62-d3e9af598f3c,1914,669,0,2021-04-01 15:25:21,2021-04-18 15:14:45,56
3534,e8d1ca47-2b30-49bd-b308-f56ae4ec4c5a,1716,917,0,2021-04-01 15:25:47,2021-04-19 16:38:54,56
3535,20c4b87a-b866-4759-b80e-d6f6bb97261b,1695,997,0,2021-04-01 15:25:53,2021-04-17 02:09:30,56
3536,200341e5-b692-4cd2-9ff3-5ea91fafd082,1600,351,0,2021-04-01 15:26:14,2021-04-19 14:41:39,56
3537,1c651fba-f6e3-4170-98c1-8ef8ec6446a9,1697,617,0,2021-04-01 15:26:15,2021-04-14 03:39:58,56
3538,887c96fa-0095-4c52-b71d-90f583263402,1839,437,0,2021-04-01 15:26:25,2021-04-18 02:04:25,56
3539,d77ab111-829e-4c61-a2eb-4be23e72d3ba,1696,1300,0,2021-04-01 15:26:28,2021-04-19 02:29:47,56
3540,9ee28f9a-7261-404f-8834-566bf2d4389b,1960,415,0,2021-04-01 15:26:33,2021-04-17 14:24:24,56
3541,6ca3afcf-09de-4fdf-89a6-a99dbd6c883e,1772,516,0,2021-04-01 15:26:39,2021-04-19 17:41:01,56
3542,e69fc5f2-da6b-4475-8f6c-2c0e7c0e7f18,1489,773,0,2021-04-01 15:26:42,2021-04-19 15:27:52,56
3543,cd26fa91-c74b-4332-bd38-f707c7558366,1779,1184,0,2021-04-01 15:26:57,2021-04-19 15:30:13,56
3544,4aaa8ca1-4efe-46f4-813e-40e4a1167091,1924,982,0,2021-04-01 15:27:06,2021-04-18 15:02:41,56
3545,6a0fabea-3085-4742-b86b-2b9fea2d05e8,1781,654,0,2021-04-01 15:27:11,2021-04-19 14:49:36,56
3546,23cef43e-1895-40e6-9702-d3ef27ce1a73,1514,679,0,2021-04-01 15:27:18,2021-04-19 16:40:20,56
3547,941fb082-adda-4435-aa34-54d302706821,1123,664,0,2021-04-01 15:28:17,2021-04-18 02:46:19,56
3548,89f9e20b-2f26-493b-87e0-6cf23f6a84ef,1292,492,0,2021-04-01 15:28:27,2021-04-19 15:09:21,56
3549,efa7bb04-688d-4f5e-9df9-eed27c65bb8a,1157,724,0,2021-04-01 15:28:44,2021-04-19 15:02:01,56
3550,c9b1554e-24bc-4784-bcf4-8a8f228491ce,694,901,0,2021-04-01 15:29:13,2021-04-19 15:30:53,56
3551,323d178d-cf15-46e2-ac94-ba5b5b1a6c70,1553,496,0,2021-04-01 15:29:27,2021-04-19 15:20:39,56
3552,e42f1639-756d-485b-9007-c7768de52cc6,1177,728,0,2021-04-01 15:29:34,2021-04-19 15:20:32,56
3553,c7624222-5fa7-4adc-9389-be33b2d09a7a,946,761,0,2021-04-01 15:29:43,2021-04-16 14:44:29,56
3554,1e6ef722-a0d0-4c0c-8c20-bc12093d3c7b,1708,502,0,2021-04-01 15:30:03,2021-04-18 15:20:07,56
3555,638902b5-f36f-483b-bce1-e6516e1d15bc,1256,1155,0,2021-04-01 15:30:15,2021-04-16 02:26:39,56
3556,c876a5d0-d6d3-4860-80ff-86bdff7db332,1445,1189,0,2021-04-01 15:30:50,2021-04-18 02:42:13,56
3557,fdd0d55b-61f7-4974-830b-59b5a4c87118,1348,604,0,2021-04-01 15:31:02,2021-04-19 18:52:14,56
3558,1f7d9e98-8dec-42e5-9086-f2f6c0bf2e1c,1497,628,0,2021-04-01 15:31:24,2021-04-19 15:01:15,56
3559,54cbf15f-a5b6-4e6e-9ebd-867c4de49db9,1784,1315,0,2021-04-01 15:31:42,2021-04-11 14:57:05,56
3560,0c5afabd-8507-4acb-a557-f88c1be003ff,1435,633,0,2021-04-01 15:31:49,2021-04-19 14:56:47,56
3561,0092d929-2b9f-47b3-bccc-dec118a83c47,1171,1207,0,2021-04-01 15:32:01,2021-04-19 14:55:49,56
3562,e405383a-2877-417d-b8bc-b8522277f906,1259,635,0,2021-04-01 15:32:09,2021-04-18 15:26:59,56
3563,4058c99a-f280-422a-b1b0-fa87caf76cd5,1774,720,0,2021-04-01 15:32:36,2021-04-19 15:16:23,56
3564,56cac02b-a126-4138-aceb-a2d322ae81bf,1110,725,0,2021-04-01 15:32:47,2021-04-19 15:25:57,56
3565,278413b3-72b1-4ebe-9b6b-d74e641fc85c,1783,1220,0,2021-04-01 15:33:07,2021-04-19 14:48:45,56
3566,6db46485-e1e8-4b6b-83a8-694375073622,1603,1159,0,2021-04-01 15:33:15,2021-04-19 14:58:20,56
3567,3dc2e2a4-2ceb-4f05-93f1-7e8cb0815434,1438,420,0,2021-04-01 15:34:04,2021-04-19 15:25:45,56
3568,9b90f9cb-20f0-4814-9642-5136be64010b,1152,701,0,2021-04-01 15:35:12,2021-04-19 15:02:01,56
3569,6b6d4ec0-15ab-488f-8179-8f3a276b3887,1155,869,0,2021-04-01 15:35:28,2021-04-19 15:02:33,56
3570,4d7e6c74-4211-4c76-8d5f-eaee26b5cbd3,1773,754,0,2021-04-01 15:36:06,2021-04-19 15:24:08,56
3571,10621730-5422-4153-9ee7-aeaddd9ee841,985,1140,0,2021-04-01 15:36:26,2021-04-18 02:57:36,56
3572,6c882093-7ec7-410e-9251-16affcd3f22d,1413,1164,0,2021-04-01 15:36:37,2021-04-19 16:17:10,56
3573,fa40f6e4-3134-4aad-9804-0b62f9cfab2d,1194,855,0,2021-04-01 15:36:39,2021-04-17 03:00:42,56
3574,b00c3227-fb24-47a2-826c-3edf1bae64d5,1984,1239,0,2021-04-01 15:36:51,2021-04-18 15:02:26,56
3575,c7aae2e0-12c1-4cca-8205-7af6aa4b4fb3,1574,686,0,2021-04-01 15:37:14,2021-04-19 15:29:35,56
3576,ccfe3dc1-56b8-419e-adb1-a781b8dad473,1493,744,0,2021-04-01 15:37:20,2021-04-19 02:00:40,56
3577,7c025eb1-e578-44fe-b013-6084303bbc95,1528,903,0,2021-04-01 15:38:33,2021-04-19 15:20:20,56
3578,11b75f1d-f1bd-4b51-a153-bd4045555be4,1181,1004,0,2021-04-01 15:38:44,2021-04-15 15:44:21,56
3579,a5477566-7301-4092-b13b-f7f1380acd47,819,1183,0,2021-04-01 15:48:12,2021-04-19 14:48:45,56
3580,95137146-fdd9-4196-998a-908c09995566,1227,509,0,2021-04-01 15:51:15,2021-04-19 17:41:01,56
3581,cecd38db-07e1-48f6-b7f0-faaa93111a9e,1873,1211,0,2021-04-01 15:52:37,2021-04-18 15:02:48,56
3582,95446b06-30ee-4a49-a688-c71d23232c3f,1253,607,0,2021-04-01 15:53:20,2021-04-18 02:19:28,56
3583,627ac2b7-633e-4c36-8de3-d2b852e9f803,935,1281,0,2021-04-01 15:54:30,2021-04-16 02:35:50,56
3584,9d002a9c-97c1-43de-ab56-a3a859ce7515,1987,682,0,2021-04-01 15:55:36,2021-04-19 15:15:58,56
3585,8b8b78db-a40b-45bf-ae75-3472ca1cf4ec,746,969,0,2021-04-01 15:57:19,2021-04-19 18:43:26,56
3586,60035da9-9b67-43f7-84f5-cbf967b5fd6f,1422,428,0,2021-04-01 15:59:39,2021-04-19 14:39:24,56
3587,9ebd3730-c64b-4f01-a0b4-8680a5c6bbc1,952,671,0,2021-04-01 16:00:00,2021-04-19 15:07:59,56
3588,dd43d2ca-38ea-4405-8292-cd3bf2ee15f4,1418,859,0,2021-04-01 16:00:48,2021-04-19 16:39:32,56
3589,5d8cc95d-7953-4f63-9965-d6182da3a58b,1423,378,0,2021-04-01 16:03:23,2021-04-19 17:33:10,56
3590,94f8f3ad-6d11-4d31-9bef-21cf53348e0b,1327,930,0,2021-04-01 16:03:40,2021-04-19 15:09:27,56
3591,7f1fa352-e3bf-4e60-a28e-34ecfd02d886,1771,1229,0,2021-04-01 16:10:57,2021-04-17 02:36:07,56
3592,5d3bdc2c-c821-41dc-ac3e-92648df4178e,1126,910,0,2021-04-01 16:18:54,2021-04-19 18:50:01,56
3593,c13a0505-bd67-479a-86e8-62651a744817,1350,1170,0,2021-04-01 16:20:33,2021-04-16 14:48:19,56
3594,77cf9b42-1853-4d06-b3c6-1a831d80ac68,904,639,0,2021-04-01 16:37:55,2021-04-19 15:04:04,56
3595,9008789c-d593-414d-bc46-55be2c39362e,1492,946,0,2021-04-01 18:31:45,2021-04-19 15:15:54,56
3596,7fa57ac3-9040-421a-8ffc-24de0a217db3,1398,373,0,2021-04-01 18:43:42,2021-04-19 15:25:51,56
3601,a44f6166-a33d-4bfb-93dc-cc83e6bb656a,1460,382,0,2021-04-01 19:55:52,2021-04-19 15:14:16,56
3602,fea1c9df-0f29-43e1-9e4c-330c2ba023ec,938,1294,0,2021-04-01 21:41:48,2021-04-18 02:44:43,56
3604,88e10847-7c08-4daa-9ef2-c58f8221cbc4,1425,1135,0,2021-04-01 22:07:04,2021-04-19 18:52:24,56
3617,4965ff58-5694-463b-8346-9e9dda0cdfb8,1245,1179,0,2021-04-01 23:40:25,2021-04-19 18:46:38,56
3618,8e7dade3-cbcf-4307-8be2-9bc05bd4a96f,1792,645,0,2021-04-02 00:38:38,2021-04-18 14:56:52,56
3619,4fb014a3-397a-40e7-a14b-615b3e2b93cc,1786,1158,0,2021-04-02 00:38:57,2021-04-18 02:20:59,56
3620,d05384a7-95bb-4c7f-bbda-3315ce1426c1,1613,623,0,2021-04-02 00:43:31,2021-04-17 15:12:52,56
3621,7c946486-e469-41c3-8857-b6f8d11c86e5,1030,1161,0,2021-04-02 01:48:10,2021-04-19 15:05:48,56
3622,f8e282e6-31eb-4c6a-a00c-197e9ba14cb5,938,680,0,2021-04-02 03:11:07,2021-04-16 02:38:16,56
3623,59248cf4-48bf-41e0-be92-7a34b08f4bf8,1609,593,0,2021-04-02 03:11:27,2021-04-19 14:52:01,56
3624,b182b0ae-1287-4e93-b9aa-29d47df94350,1609,1272,0,2021-04-02 03:11:50,2021-04-19 14:54:51,56
3625,6af494de-d763-477d-afc4-481a8053594b,938,570,0,2021-04-02 03:11:53,2021-04-18 14:57:44,56
3626,b1ac5bcd-9f49-42b2-b1cd-7212d236f132,800,1337,0,2021-04-02 03:14:49,2021-04-19 22:12:56,56
3627,03cd53fc-1961-4490-a1ff-7fc7f536c5d8,1103,975,0,2021-04-02 03:14:57,2021-04-19 20:17:16,56
3628,b1df807d-1130-47aa-9ee2-b79970b871bf,1562,975,0,2021-04-02 04:00:00,2021-04-19 20:17:16,56
3629,5d9ab2a0-06cd-4c34-a652-33eb7b826d4a,1457,1037,0,2021-04-02 04:04:47,2021-04-19 15:34:16,56
3630,d5f60f91-19d5-4f61-8189-55479d8b8843,1133,474,0,2021-04-02 04:05:02,2021-04-19 14:49:01,56
3631,9228430d-15b2-41e5-af10-cd334b379f37,939,455,0,2021-04-02 04:05:19,2021-04-13 14:56:30,56
3632,1f1de0f4-86ee-455b-9e96-5fb43875d18e,999,1094,0,2021-04-02 04:05:26,2021-04-17 15:19:34,56
3633,5b96f41c-cafa-4b63-a58c-8e35cea401a4,1458,1033,0,2021-04-02 04:05:31,2021-04-18 14:28:05,56
3634,eecca368-5ba1-456f-995e-64a883b6f2dc,1000,883,0,2021-04-02 04:05:44,2021-04-17 15:09:58,56
3635,89c1ba01-1bfb-42bb-9970-65832177c10a,1800,1038,0,2021-04-02 04:05:53,2021-04-19 15:08:26,56
3636,2b23a973-b5df-4ff2-9a8c-644eef4b65f3,1505,893,0,2021-04-02 04:06:17,2021-04-19 14:52:34,56
3637,e7dcd399-c480-446c-9460-34c00feddcdc,1363,401,0,2021-04-02 04:06:21,2021-04-17 04:17:16,56
3638,e7eeaa69-ad67-4918-9951-ba8b38289905,1086,468,0,2021-04-02 04:06:36,2021-04-18 04:01:03,56
3639,6c9f660b-ed2d-422c-95d3-93ea7a3acf76,1433,480,0,2021-04-02 04:06:40,2021-04-17 15:21:58,56
3640,0d99cfe3-c568-4d04-a2fa-e01bf5178402,1347,452,0,2021-04-02 04:07:00,2021-04-18 14:56:24,56
3641,05df56ad-b062-4363-a198-35f922f88fbf,1507,958,0,2021-04-02 04:07:08,2021-04-19 15:27:01,56
3642,8ae9d496-84d1-407e-a3d9-8e9d2843b5c1,1548,835,0,2021-04-02 04:07:17,2021-04-10 14:35:19,56
3643,48e7c5f3-1a2b-475e-8a30-b1fec51e902f,1957,484,0,2021-04-02 04:07:29,2021-04-19 14:59:23,56
3644,b2050abc-ac66-4c53-9b9d-c13aba6a5daf,1653,824,0,2021-04-02 04:07:32,2021-04-19 15:29:42,56
3645,83fedf3a-407d-4e69-b46b-2d2db92f0230,1659,461,0,2021-04-02 04:07:42,2021-04-11 14:36:30,56
3646,c308d073-a048-4033-8ab2-ee7cc56d26c8,1012,878,0,2021-04-02 04:07:50,2021-04-16 15:03:13,56
3647,b1f168db-bbbf-43d9-9ae8-199fa719cdc3,1655,438,0,2021-04-02 04:07:59,2021-04-19 15:10:33,56
3648,9bb2f414-c877-47fb-808b-077c93dc561b,1035,886,0,2021-04-02 04:08:12,2021-04-19 15:07:59,56
3649,57b7c600-f0bc-4762-9c0c-77dc4b5cbe89,1145,886,0,2021-04-02 04:08:17,2021-04-19 15:08:10,56
3650,b7cc4c18-0194-4dc2-b73e-3e752df4b5d8,1778,804,0,2021-04-02 04:08:31,2021-04-17 14:28:18,56
3651,ae2b9573-79ba-4e3f-8aba-9816d45a9d28,1145,853,0,2021-04-02 04:08:35,2021-04-19 15:08:10,56
3652,650ef75a-c05f-4e12-a9ba-0dd84711c1d1,1207,1082,0,2021-04-02 04:08:38,2021-04-19 15:37:36,56
3653,e42697e5-d10c-44fc-98b4-671d86b47a92,1830,432,0,2021-04-02 04:08:51,2021-04-19 14:59:23,56
3654,10c19a7a-ff3a-456e-ac7c-b18d53f9c1cd,1479,432,0,2021-04-02 04:08:51,2021-04-19 14:59:23,56
3655,95a6251a-05e9-4fd4-a8ad-0da8deed550b,1629,466,0,2021-04-02 04:08:53,2021-04-19 17:33:10,56
3656,5351ee04-1b73-4b99-a88d-f41963369b4b,1830,687,0,2021-04-02 04:08:58,2021-04-19 14:41:20,56
3657,2bd420d5-9892-4b53-820e-3812a4bac09a,1317,1090,0,2021-04-02 04:09:05,2021-04-19 15:28:43,56
3658,6dcf2401-dc01-4012-b2ab-f71bfa393931,1755,1142,0,2021-04-02 04:09:07,2021-04-18 15:59:49,56
3659,d2367091-5383-445e-8656-b549c22e4a75,1592,698,0,2021-04-02 04:09:29,2021-04-19 14:58:42,56
3660,3d835c28-6bb0-400b-801d-f1237d984890,1511,485,0,2021-04-02 04:09:31,2021-04-19 15:03:29,56
3661,ca8c5c3b-7280-4353-894a-193ad8068b57,854,425,1,2021-04-02 04:09:33,2021-04-19 15:03:07,56
3662,e196c4f7-700d-4423-b435-f98040c7e49a,1502,1025,0,2021-04-02 04:09:35,2021-04-19 15:03:37,56
3663,b2aec1c6-a288-462c-b935-abee695abab0,965,1039,0,2021-04-02 04:09:41,2021-04-19 15:03:14,56
3664,c58dbbc7-c782-4a12-918a-df07d4e7eea7,1001,1084,0,2021-04-02 04:09:52,2021-04-18 03:01:50,56
3665,39ac6dce-b27f-4580-a838-68d187154455,984,1017,0,2021-04-02 04:10:06,2021-04-19 15:08:36,56
3666,826b7b96-1233-45dc-a263-49ccfa093167,1144,1028,0,2021-04-02 04:10:11,2021-04-19 15:00:36,56
3667,31d86851-5af7-469f-8929-dc87867f1d7f,1128,890,0,2021-04-02 04:10:20,2021-04-19 15:11:11,56
3668,6efa9cc1-b819-40f8-a086-beecf582814f,1183,846,0,2021-04-02 04:10:23,2021-04-19 15:03:00,56
3669,c57871f9-7e0b-43f9-acff-e4b4e58f85af,1482,953,0,2021-04-02 04:10:25,2021-04-19 15:02:31,56
3670,ef2b4b1a-0f1b-4c32-8b9a-1e191c0e0ba4,1048,486,0,2021-04-02 04:10:28,2021-04-19 15:32:44,56
3671,9326d756-01c8-4da3-b6dc-f8c46d21b61d,1143,849,0,2021-04-02 04:10:33,2021-04-19 15:09:21,56
3672,f146a608-3b61-4795-8ca7-3766b312e055,1153,444,0,2021-04-02 04:10:43,2021-04-19 14:56:42,56
3673,4a108bf5-f8e3-423c-bdae-3444c8295b62,994,949,0,2021-04-02 04:10:49,2021-04-18 14:16:26,56
3674,975c8fbd-6105-481c-8445-2f52ff047962,1734,1087,0,2021-04-02 04:10:59,2021-04-19 15:09:14,56
3675,69eb0933-4f65-4915-95d2-6efb708ece25,1364,1043,0,2021-04-02 04:11:07,2021-04-19 15:10:05,56
3676,6ec12f3a-8950-4975-a592-9a5bd8862c55,1490,470,0,2021-04-02 04:11:08,2021-04-19 14:54:40,56
3677,9baa43b8-248e-4acb-b24c-3b3c0d476185,1106,400,0,2021-04-02 04:11:17,2021-04-18 05:12:49,56
3678,4354d89c-24a5-474e-87dd-83cad44dce18,1099,956,0,2021-04-02 04:11:26,2021-04-17 14:31:04,56
3679,74f2c5f4-0ec0-4145-8c46-f2f4c2420dfc,1338,418,0,2021-04-02 04:11:34,2021-04-19 15:10:27,56
3680,319d70b1-7511-463a-9ce2-aed1448fe9c1,1136,489,0,2021-04-02 04:11:35,2021-04-19 15:10:08,56
3681,67eca3c1-4c3e-482e-beba-298a33747fdc,1033,454,0,2021-04-02 04:12:00,2021-04-19 15:11:22,56
